지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C)
272,영주,2021-01,-3,2.7,997.8,1024.7,3.3,59,11.4,3.3,4.2,2.4,180.7,58.46,,-1.8
272,영주,2021-02,1.9,8.2,994.8,1021.1,4,55,8.2,3.7,3.9,1.6,204.8,67.39,,3.1
272,영주,2021-03,8,14.1,994.3,1020,6.6,65,144.2,2.4,5.6,3.2,200,53.86,,10.4
272,영주,2021-04,12.3,18.7,993.7,1018.9,7.6,57,118.8,2.6,5,2.6,214.2,54.27,,17
272,영주,2021-05,15.5,21.2,984.9,1009.5,12.6,73,153.3,2.3,6,3.4,197.8,45.09,,19.8
272,영주,2021-06,20.9,26.4,984.4,1008.5,18.9,79,74.2,1.4,6.6,1.9,192.1,43.67,,26.9
272,영주,2021-07,25,30.7,985.4,1009.1,25.5,83,272.6,1.3,6.6,1.9,209.5,46.91,,32.6
272,영주,2021-08,23.2,28.2,985.5,1009.4,24.1,86,270.3,1.1,7.8,4.7,109.6,26.1,,28.2
272,영주,2021-09,19.4,24.8,990.4,1014.8,18.9,86,199.9,1.3,6.6,3.8,139,37.3,,23.6
272,영주,2021-10,13.3,20,996.7,1021.8,13.1,82,43.5,1.5,5.1,3.1,180.7,51.84,,16.9
272,영주,2021-11,6.6,12.9,993,1018.8,6.9,71,47.7,2.7,4.6,.6,180.8,58.93,,8
272,영주,2021-12,.4,6,997,1023.5,4.2,62,2.4,3.7,3.4,1.9,197.2,65.6,,1.2
272,영주,2022-01,-2.1,3.5,996.8,1023.5,2.9,55,1.1,3.4,3.2,.2,209.7,67.86,,-.9
272,영주,2022-02,-1.3,4.3,997.3,1024,2.7,49,2.7,4.3,3.8,.5,222.6,73.3,,1.2
273,문경,2018-01,-3.1,2,1001.9,1023.7,2.5,46,22,2.5,,,183.1,59.12,,-1.1
273,문경,2018-02,-.7,5.5,1001.5,1023,2.1,35,29.7,2.6,,,206.5,67.91,,.5
273,문경,2018-03,7.9,14.7,999.5,1020.3,5.7,54,116,2.1,,,198.6,53.53,,8.8
273,문경,2018-04,13.5,20.3,995.2,1015.5,7,49,157.6,2.4,,,229.9,58.34,,15.4
273,문경,2018-05,17.8,23.8,991.6,1011.5,12.2,62,128.1,1.9,,,197.8,45.17,,21.2
273,문경,2018-06,22.5,28.2,988.5,1007.9,15.1,58,62.9,1.9,,,189.9,43.24,,28.4
273,문경,2018-07,26.6,32.2,989.6,1008.8,23.5,70,174.2,1.5,,,220.1,49.33,,32.9
273,문경,2018-08,26.6,32.6,988.6,1007.7,22.5,67,275.1,1.7,6.3,2.9,180.1,42.92,,33.3
273,문경,2018-09,19.2,24.7,993.9,1013.7,15.6,71,164.9,1.5,6.3,3,159,42.64,,22.5
273,문경,2018-10,11.7,18.5,998.4,1018.8,8.8,64,141.6,1.8,4.4,1.6,215.4,61.67,,14.5
273,문경,2018-11,6.7,13.7,1002.7,1023.7,6.1,61,56,1.6,4.4,1.9,160.9,52.31,,7.2
273,문경,2018-12,-.2,5,1005.4,1027,3.2,46,32,2.3,4.1,1.5,176.4,58.49,,.5
273,문경,2019-01,-.1,5.1,1003.9,1025.5,2.3,38,.1,2.6,3.3,1.4,207.9,67.17,,.2
273,문경,2019-02,1.9,7.5,1002.5,1023.8,3.1,43,32,2.2,5.3,1.6,192.5,63.41,,2.8
273,문경,2019-03,7.3,14.2,996.1,1016.9,5.2,53,28.9,2.5,4.7,1.7,211.1,56.95,,8.7
273,문경,2019-04,12,18.5,994.7,1015,7.7,55,100.5,2.1,5.3,2.3,189.2,48.04,,14.6
273,문경,2019-05,18.8,26.3,991.8,1011.6,10.8,52,58.3,2.1,3.8,.8,278.7,63.7,,23.7
273,문경,2019-06,21.3,27.8,987.5,1007.3,17.1,69,82.5,1.5,5.6,2.3,207.2,47.17,,27.7
273,문경,2019-07,24.3,29.3,987.2,1006.8,23.5,78,234.8,1.5,6.9,3.4,138,30.92,,27.9
273,문경,2019-08,25.2,31,987.9,1007.3,25.3,80,142.2,1.5,6,2.8,190.1,45.28,,29.7
273,문경,2019-09,20.6,25.8,995.5,1015.5,20.7,85,192.9,1.3,6.8,3.4,129.9,34.8,,23.8
273,문경,2019-10,14.5,21,998.7,1019.2,13,78,125.9,1.6,5.1,2.3,184.4,52.73,,17.5
273,문경,2019-11,7.5,14.2,1001.7,1022.9,7.3,69,64.1,1.8,4.7,2,176.8,57.42,,8.8
273,문경,2019-12,1.1,6.4,1003.7,1025.5,4.3,64,20.3,2,4,1.8,151.5,50.22,,1.1
273,문경,2020-01,2,6.5,1001.4,1023,4.7,64,61.5,1.9,5.8,3.4,130.5,42.21,,1.8
273,문경,2020-02,2.5,8,1002.7,1024.3,4.9,64,71.8,2.1,4.4,2.4,178.2,56.61,,3.7
273,문경,2020-03,7.6,14.3,996,1017.1,5.7,55,15.4,2.5,3.7,1.6,237.3,63.86,,9.7
273,문경,2020-04,10.9,17.6,995.6,1016.3,5.9,47,28.7,2.6,3.4,1.3,265.8,67.38,,14.8
273,문경,2020-05,17.4,23.5,989.9,1010,13.5,70,129.3,1.8,5.9,2.9,219.2,50.01,,21.3
273,문경,2020-06,22.8,28.4,986.2,1005.8,19.8,73,175.9,1.5,6,2.6,208.3,47.43,,27.5
273,문경,2020-07,21.9,25.7,987.2,1006.9,23,88,595.7,1.1,7.7,4.9,103.2,23.14,,24.8
273,문경,2020-08,25.7,30.2,989.3,1008.8,29,89,454.4,1,6.9,4.4,126.2,30.1,,27.9
273,문경,2020-09,19,24.5,991.7,1011.7,18.2,83,118.4,1.3,6.2,3.1,145.2,39.01,,22.3
273,문경,2020-10,12.8,19.4,999.6,1020.2,10.1,69,1.7,1.7,4.3,1.6,222.8,63.89,,15.9
273,문경,2020-11,7.5,12.9,1003.3,1024.5,6.9,63,38.4,2,4.2,2.6,170.2,55.39,,8.3
273,문경,2020-12,-.5,4.9,1003.8,1025.7,3.4,56,3.2,2.3,3.4,1.3,177.4,58.84,,-.2
273,문경,2021-01,-2.2,3.4,1002.2,1024.2,3.4,58,13.4,2.3,3.9,1.8,170.2,54.94,,-.9
273,문경,2021-02,2.7,8.9,999.1,1020.6,4.1,52,10.7,2.6,3.4,1.3,205.9,67.69,,3
273,문경,2021-03,8.5,14.4,998.2,1019.3,6.7,64,107.1,1.9,4.9,2.7,191.5,51.58,,9.3
273,문경,2021-04,12.9,19.1,997.4,1018,7.7,54,90.8,2.1,5.2,2.4,221.2,56.09,,15.8
273,문경,2021-05,15.9,21.6,988.6,1008.8,12.7,71,178.4,1.7,5.6,2.7,196.5,44.85,,18.9
273,문경,2021-06,21.3,26.8,987.8,1007.6,19.5,79,86.5,1.2,6.3,3.2,184.1,41.92,,24.9
273,문경,2021-07,25.3,30.7,988.7,1008.2,26.8,85,332.7,1.1,6.5,3,207.9,46.59,,29.9
273,문경,2021-08,23.6,28.4,988.8,1008.5,25.4,88,272.8,.9,7.7,4.1,107,25.51,,26.9
273,문경,2021-09,19.9,25.1,993.8,1013.8,19.9,87,199.2,1.2,6.7,3.7,139.7,37.49,,23
273,문경,2021-10,14,20.3,1000.4,1021,13.5,81,36.7,1.2,4.8,2.9,177.9,50.99,,16.9
273,문경,2021-11,7.5,13.5,998.1,1019.2,7.3,69,36.5,1.9,4.2,1.8,174.7,56.85,,8.2
273,문경,2021-12,1.1,6.5,1002.4,1024.1,4.3,60,2.5,2.4,3.2,1.5,111.9,37.11,,1.2
273,문경,2022-01,-1.2,4.2,1002.1,1024,2.9,51,3,2.1,3.1,1.3,197.7,63.84,,-1
273,문경,2022-02,-.6,4.8,1002.8,1024.7,2.8,48,1.9,2.8,3.9,1,221.8,72.94,,.7
276,청송군,2018-01,-4,2.2,996.9,1023.2,2.7,55,13.1,2.1,,,188,60.63,299.46,-2.9
276,청송군,2018-02,-2.1,5.5,996.6,1022.7,2.5,46,16.5,2,,,191.4,62.92,362.2,-.3
276,청송군,2018-03,6.3,13.8,995.2,1020.4,6.1,66,112.5,1.7,,,209.7,56.54,473.31,7
276,청송군,2018-04,12.2,20,991,1015.5,7.8,59,133,1.9,,,236.3,60.04,565.62,14.9
276,청송군,2018-05,16.8,23.5,987.6,1011.6,13.1,70,93,1.5,,,200,45.71,586.6,21.7
276,청송군,2018-06,20.7,27.7,984.6,1008.2,16.4,70,58.8,1.2,,,178.6,40.75,561.25,26.7
276,청송군,2018-07,25.7,31.7,985.8,1009,24.8,77,229.7,1,,,226.1,50.74,619.03,33.2
276,청송군,2018-08,25.4,31.8,984.9,1008.1,24.1,76,155.6,1.3,6.2,2.4,185.6,44.25,534.08,31.5
276,청송군,2018-09,18.4,24,989.9,1013.8,17.2,82,107.9,1,6.7,2.5,116.7,31.3,367.1,21.1
276,청송군,2018-10,10.9,18.2,994.1,1018.8,10.2,79,165.1,1.3,5.1,2.8,182.6,52.26,398.14,14.3
276,청송군,2018-11,5.4,13.4,998.4,1023.8,6.9,77,33,.9,4.7,2.3,148.1,48.12,280.45,6.9
276,청송군,2018-12,-1.2,5.3,1000.6,1026.7,3.9,64,21.5,1.5,4.2,1.2,176.5,58.44,267.29,-.3
276,청송군,2019-01,-1.7,4.9,999,1025.2,3,56,10,1.8,3.3,.7,209.2,67.51,320.71,-1.7
276,청송군,2019-02,.9,7.6,997.7,1023.6,3.8,59,20.5,1.5,5.5,1.6,187.8,61.78,352.55,1.6
276,청송군,2019-03,5.7,13.5,991.6,1016.8,5.4,62,41,1.9,5.1,1.5,207.9,56.08,474.63,7.1
276,청송군,2019-04,10.2,17.9,990.5,1015.2,8.1,66,74,1.6,5.3,2,195.7,49.72,510.8,12.3
276,청송군,2019-05,17.1,25.8,987.7,1011.8,12.2,67,36,1.6,4.2,.8,288.2,65.89,717.97,22.4
276,청송군,2019-06,19.6,26.7,983.7,1007.6,18.1,81,187,1.2,5.5,2.2,208,47.47,606.1,24.5
276,청송군,2019-07,23.4,28.4,983.4,1007,25.2,88,100.2,1.1,7,2.5,143.5,32.18,492.74,26.4
276,청송군,2019-08,24.5,30.2,984,1007.5,26.8,88,121,1.2,5.9,2.3,213.7,50.93,572.43,28.2
276,청송군,2019-09,20,25.5,991.6,1015.7,21.3,91,168,.9,7.3,3.1,116.9,31.34,374.38,22.6
276,청송군,2019-10,13.4,20.2,994.6,1019.3,13.8,88,175.1,1.1,5.8,2.9,159.6,45.61,360.61,16.3
276,청송군,2019-11,6.4,14.4,997.3,1022.9,8.1,83,28.2,1.3,5,2.5,151.5,49.14,285.96,8
276,청송군,2019-12,.3,7.2,999.3,1025.6,4.8,75,21.8,1.5,3.7,.9,180.2,59.67,267.34,.3
276,청송군,2020-01,.7,6.6,997.2,1023.3,5.3,81,95.2,1.4,5.3,2,136.6,44.11,241.96,.5
276,청송군,2020-02,1.7,8.4,998.5,1024.5,5.2,73,54.1,1.7,3.9,1.3,188.9,59.93,348.21,2.3
276,청송군,2020-03,6.5,14.4,992.1,1017.5,6.6,69,14.5,1.9,3.8,1.4,232.7,62.62,514.07,7.7
276,청송군,2020-04,9.5,17.5,991.7,1016.8,7.2,64,39.5,2.2,3.8,1.2,254.1,64.41,613.66,14.1
276,청송군,2020-05,16.7,23.9,986.4,1010.7,14.2,78,50.5,1.7,5.6,2.2,228.7,52.21,633.12,21.9
276,청송군,2020-06,21.9,29.3,982.8,1006.5,20.1,79,117.1,1.4,5.6,1.6,227.6,51.93,634.15,26.6
276,청송군,2020-07,21.2,26.1,984,1007.8,23.2,92,389.6,1,7.5,2.7,98.3,22.08,407.68,24.1
276,청송군,2020-08,25.7,31.6,986,1009.5,29.8,91,249.2,.9,7,2.3,150.3,35.88,486.84,28.3
276,청송군,2020-09,18.5,24.7,988.2,1012.3,19,89,221.5,.9,6.5,2.5,140.5,37.75,395.94,21.2
276,청송군,2020-10,11.6,20,995.9,1020.9,11.2,82,4.5,.9,5.4,2.1,192.9,55.29,420.68,15.3
276,청송군,2020-11,6.4,14,999.3,1024.9,7.3,73,48.1,1.5,3.9,1.9,149.8,50.35,283.3,7.4
276,청송군,2020-12,-2.4,5,999.6,1026.1,3,57,2,2.2,3,.7,190.4,63.09,296.73,-2.3
276,청송군,2021-01,-3.1,4,998,1024.6,3.1,57,8.6,2.4,3.6,1.2,190.1,61.26,313.73,-2.9
276,청송군,2021-02,1.4,9.3,995,1021.1,3.5,50,13,2.6,3.2,.9,205.9,67.66,388.07,2
276,청송군,2021-03,6.9,14.3,994.8,1020.2,5.9,62,96.5,2,5.1,1.9,191.7,51.62,476.58,8.5
276,청송군,2021-04,11.1,19.1,994.2,1019.2,6.7,55,74.2,2.2,5.1,1.8,228.7,58.03,607.72,14.2
276,청송군,2021-05,15.1,22.3,985.3,1009.7,11.6,70,125.4,1.9,6.1,2.1,186.6,42.65,573.12,17.6
276,청송군,2021-06,20.5,26.9,985,1008.8,16.7,72,70.1,1.6,6.5,2.4,175,39.93,576.7,24.1
276,청송군,2021-07,24.8,31.1,985.9,1009.4,21.7,72,155.6,1.5,6.3,1.8,197,44.21,638.35,31.5
276,청송군,2021-08,23.8,28.9,985.9,1009.4,25,86,195.4,1.3,7.4,2.4,108.9,25.98,436.38,27.5
276,청송군,2021-09,19.7,25.1,990.9,1014.9,18.7,83,142.7,1.4,6.9,3.2,106.9,28.7,379.36,23.2
276,청송군,2021-10,13.1,21.1,997.3,1022.2,11.8,77,59.9,1.2,5.7,2.9,148.1,42.4,373.81,16.8
276,청송군,2021-11,5.5,14.1,994,1019.5,6.3,71,39,1.9,3.8,1.3,173.1,56.24,301.99,6.8
276,청송군,2021-12,-.3,7.2,997.7,1024,3.8,61,7.3,2.4,2.8,1.1,197.9,65.57,308.05,.4
276,청송군,2022-01,-3.2,4.8,997.5,1024,2.6,53,,1.9,3,1,210.9,67.99,342.98,-2.1
276,청송군,2022-02,-2.2,5.5,998,1024.5,2.4,46,1.6,2.8,2.8,.5,228,74.95,412.74,-.6
277,영덕,2018-01,-.4,4.5,1016.5,1021.8,2.6,39,12,3.4,,,205.3,66.29,,-.2
277,영덕,2018-02,1.1,6.9,1016.4,1021.7,2.8,39,30,3.3,,,214.9,70.67,,2.2
277,영덕,2018-03,9.1,14.3,1014.8,1019.9,6.2,57,105.5,4.2,,,222.3,59.92,,10
277,영덕,2018-04,13.9,20.5,1010.1,1015.2,7.9,54,149.6,3.5,,,257.2,65.28,,16.7
277,영덕,2018-05,17.2,22.9,1006.7,1011.7,13.2,72,71.4,3.1,,,222.1,50.77,,21.4
277,영덕,2018-06,22,28.2,1003.3,1008.1,17.7,69,29.3,2.6,,,204.5,46.61,,27.2
277,영덕,2018-07,26.1,31.4,1004.4,1009.2,25.9,78,211.6,2.6,,,261.2,58.57,,33.1
277,영덕,2018-08,25.9,30.8,1003.5,1008.3,26.3,80,196.2,2,6.1,2.8,200.7,47.83,,30.5
277,영덕,2018-09,20.1,24.7,1008.8,1013.7,18.5,79,140.5,2.3,6.8,3.1,149.8,40.17,,22.7
277,영덕,2018-10,13.6,19.7,1013.1,1018.1,11,70,358.1,2.7,3.9,2.1,221.7,65.59,,15.3
277,영덕,2018-11,9.2,15.5,1017.7,1022.9,7.7,64,42.2,2.3,4.1,2,177.9,57.76,,9.2
277,영덕,2018-12,2.9,7.9,1020,1025.3,4.3,49,19,2.7,4.4,1.7,177,58.65,,2.4
277,영덕,2019-01,2.5,7.6,1018.3,1023.6,2.9,39,9.5,2.8,3.5,1.8,207.5,69.24,,1.8
277,영덕,2019-02,4.3,9.7,1017.3,1022.6,4.3,50,17.1,2.8,5.2,2.2,189.2,62.28,,5.1
277,영덕,2019-03,8.7,14.8,1010.9,1016,5.9,54,18.6,3.1,4.7,1.8,236.2,63.7,,10.8
277,영덕,2019-04,11.9,18.2,1009.9,1015,8.2,59,103.5,3,5.3,2.4,221.8,56.37,,15.7
277,영덕,2019-05,19.4,26.3,1006.4,1011.3,11.4,54,24.9,2.7,4.4,1.2,298.5,68.24,,25
277,영덕,2019-06,20.4,26,1002.7,1007.4,17.8,76,242.2,2.2,5.8,2.8,219,49.92,,26.3
277,영덕,2019-07,24.9,29.5,1001.9,1006.5,25,80,130.7,2.4,6.8,3.1,184.7,41.4,,29.1
277,영덕,2019-08,26,31,1002.4,1007,26.4,79,152.6,2.3,5.5,2.2,238.8,56.9,,30.7
277,영덕,2019-09,22,26.7,1010.7,1015.4,21.5,82,175,2.4,7.3,3.5,130.2,37.33,,25.2
277,영덕,2019-10,16.4,22,1013.6,1018.4,14,75,455.5,3,5.3,2.4,182.3,52.13,,17.8
277,영덕,2019-11,10.1,16.4,1016.5,1021.5,8.6,68,105.2,2.4,4.5,2.2,176.9,57.44,,10.2
277,영덕,2019-12,4.5,10,1018.6,1023.7,4.6,53,21.1,2.7,3.9,1.8,192.7,63.85,,3.6
277,영덕,2020-01,4.2,8.8,1016.7,1021.8,5.2,61,118.4,3.1,5.2,2.5,160.8,51.97,,3.2
277,영덕,2020-02,4.7,10,1018.1,1023.2,5.3,59,51.6,3.3,4.2,2.3,195.9,62.21,,5.3
277,영덕,2020-03,8.4,14.4,1011.7,1016.7,6.7,61,14.3,3,4,2.5,227.1,61.11,,10.9
277,영덕,2020-04,11.5,18.2,1011.1,1016,7.1,55,40,3.6,3.9,2.2,258.2,65.47,,16
277,영덕,2020-05,17.2,22.3,1005.5,1010.3,13.3,71,56.1,2.5,5.7,3,242.7,55.41,,23.1
277,영덕,2020-06,22.1,27.6,1001.5,1006.2,18.8,72,165.6,2.3,5.5,2.6,248.6,56.65,,28.4
277,영덕,2020-07,21,24.8,1003.1,1007.8,22.1,90,507.5,2,7.5,4.6,97.5,21.88,,24.3
277,영덕,2020-08,26.2,30.8,1004.4,1009,27.8,83,123.3,1.8,6.8,3.4,182.2,43.47,,30.4
277,영덕,2020-09,19.6,24.4,1007.2,1011.9,18.8,83,205.7,2.9,5.8,3.4,159.9,42.97,,22.6
277,영덕,2020-10,14.5,20.5,1014.9,1019.8,11.1,67,1.5,2.7,4.9,2.5,217.3,62.28,,18.2
277,영덕,2020-11,10.1,15.2,1018.4,1023.4,7.3,56,24.6,2.8,4,2.5,180.6,58.77,,11
277,영덕,2020-12,2.6,7.4,1018.8,1024,3.4,44,.2,3.2,2.9,1.1,207.8,68.9,,2.1
277,영덕,2021-01,.6,5.8,1017.8,1023,3.7,50,8.1,3.2,3.8,2.2,196,63.27,,.8
277,영덕,2021-02,4.9,10.8,1014.5,1019.6,4.6,50,8.4,3.2,3.7,1.6,204.2,67.1,,5.7
277,영덕,2021-03,9.2,14.9,1014.4,1019.4,7.3,65,73.9,2.8,5.6,3.3,182.2,49.07,,10.5
277,영덕,2021-04,12.2,18.1,1013.8,1018.7,8.9,65,68.6,3.2,4.9,2.4,218.6,55.44,,15.8
277,영덕,2021-05,16.2,21.8,1004.1,1008.9,12.6,70,130.7,2.3,6,3.3,206.2,47.1,,19.4
277,영덕,2021-06,20.4,25.1,1003.8,1008.5,19.2,82,58.6,1.9,6.5,3.7,191.8,43.71,,25.4
277,영덕,2021-07,24.7,29.4,1004.4,1009.1,26.3,86,139.2,1.7,6.3,3.1,213.6,47.9,,30.8
277,영덕,2021-08,23.8,27.8,1004.2,1008.8,25.6,88,456.7,2,7.2,4.1,128.8,30.71,,27.2
277,영덕,2021-09,20.6,24.9,1009.7,1014.4,20.4,85,159.5,2.2,6.5,3.7,130.2,34.93,,23.2
277,영덕,2021-10,15.4,21.1,1016,1020.9,14.3,79,148.1,2.1,5.3,3.3,172.8,49.5,,17.2
277,영덕,2021-11,9.9,15.5,1013.5,1018.4,7.5,60,35.2,2.5,3.3,1.3,203.4,66.12,,9.4
277,영덕,2021-12,3.7,8.8,1017.6,1022.7,4.6,52,0,3.3,3.2,1.9,193.8,64.21,,3.1
277,영덕,2022-01,1.2,6.5,1017.8,1022.9,3.2,47,3.3,2.9,3.3,1.9,219.7,70.94,,1.5
277,영덕,2022-02,1.3,6.9,1018.3,1023.5,3.1,44,4.4,3.5,3,1.6,231.1,75.99,,3
278,의성,2018-01,-3.6,3.9,1013.3,1023.8,2.7,55,14,1.5,,,200.6,64.67,,-2.8
278,의성,2018-02,-1.9,7.2,1012.7,1023.2,2.3,44,20,1.5,,,212.5,69.86,,-.8
278,의성,2018-03,7.5,16,1010.4,1020.5,6.1,62,111.6,1.5,,,213.3,57.51,,8.5
278,의성,2018-04,13.5,21.9,1005.9,1015.7,7.7,55,121.5,1.7,,,232.4,59.01,,16
278,의성,2018-05,18.4,25.7,1002.1,1011.7,13.6,67,104.5,1.5,,,218.3,49.95,,22.6
278,의성,2018-06,22.7,29.9,998.7,1008.1,16.6,64,70.4,1.3,,,206.1,47.09,,28.4
278,의성,2018-07,27.7,34.2,999.6,1008.8,25.6,73,197.6,1.3,,,265.6,59.62,,33.7
278,의성,2018-08,27.8,34.6,998.6,1007.8,24.6,70,180,1.4,6.2,2.6,204.1,48.68,,33.5
278,의성,2018-09,19.9,26.3,1004.2,1013.7,17.7,78,101.7,1.2,6.3,2.9,143.6,38.52,,22.6
278,의성,2018-10,11.8,20.3,1009,1018.9,10.1,74,113,1.1,4.6,2.7,203,58.08,,14.3
278,의성,2018-11,6.1,15.3,1013.7,1023.9,6.8,73,22.7,.8,4.5,2.8,163.4,53.05,,7.2
278,의성,2018-12,-.9,6.9,1016.6,1027.1,3.8,61,22.4,1.1,4.1,1.7,185.2,61.32,,.2
278,의성,2019-01,-1.8,6.8,1015.2,1025.7,2.8,55,5,1.2,3.3,0,215.4,69.48,,-1.6
278,의성,2019-02,1.5,9.3,1013.6,1023.9,3.6,54,23,1.2,5.1,0,189.8,62.43,,2.1
278,의성,2019-03,6.9,15.7,1007,1017,5.2,56,22.6,1.5,4.7,,215.8,58.2,,7.8
278,의성,2019-04,11.8,19.9,1005.4,1015.2,7.6,57,83.1,1.4,5.5,,188.6,47.94,,14.1
278,의성,2019-05,18.6,28.1,1002.3,1011.8,10.3,54,39.7,1.5,4.1,,308.7,70.66,,23.8
278,의성,2019-06,22.1,29.5,997.8,1007.1,16.3,65,100.6,1.2,5.5,,222.6,50.86,,27.7
278,의성,2019-07,25.2,30.7,997.4,1006.6,23.8,76,103.3,1.2,6.8,,160.8,36.08,,29.1
278,의성,2019-08,26.5,32.7,997.9,1007.1,25,75,131.5,1.2,6,,211.5,50.42,,31.4
278,의성,2019-09,21.8,27.7,1005.7,1015.1,20.2,79,155.1,1,7,3.9,129.9,34.82,,24.7
278,의성,2019-10,14.7,22.7,1009.2,1018.9,12.7,76,125.6,1,5.4,2.3,179.8,51.39,,17.9
278,의성,2019-11,7.1,16.1,1012.6,1022.6,7,70,21.6,1,4.6,2.6,165.1,53.59,,8.8
278,의성,2019-12,.6,8.8,1015.3,1025.6,4.1,64,20.2,1.1,3.9,1.8,186.3,61.69,,.9
278,의성,2020-01,1.2,8.2,1012.9,1023.2,4.7,70,58.9,1.1,5.4,3.3,146.8,49,,1.7
278,의성,2020-02,2.1,9.5,1013.9,1024.1,5,68,54.8,1.2,4.1,2.7,177.4,56.26,,3.4
278,의성,2020-03,7.2,15.6,1006.9,1016.9,6.1,62,17.1,1.4,3.7,2.1,218.4,58.74,,9.8
278,의성,2020-04,10.3,19,1006.3,1016.2,6.4,55,35.2,1.7,3.6,1.9,240.8,61.07,,15.3
278,의성,2020-05,17.7,25,1000.2,1009.7,13.5,70,54.9,1.2,5.6,3.2,223.3,51.03,,23
278,의성,2020-06,23.1,30.1,996.2,1005.4,19.3,71,144.3,1.1,5.8,2.8,222.4,50.79,,29.1
278,의성,2020-07,22.5,26.9,997,1006.3,23.1,86,373.8,.8,7.4,4.9,98,22.01,,25.5
278,의성,2020-08,26.8,32,999.2,1008.4,29,84,222.3,.9,6.9,3.7,152.9,36.52,,30.3
278,의성,2020-09,19.5,25.8,1001.8,1011.3,18.4,82,116.5,1.1,6.1,3.5,128.9,34.64,,23.2
278,의성,2020-10,12.3,20.8,1010.1,1019.9,10.4,74,4.6,.9,4.9,2.5,200.2,57.35,,16.1
278,의성,2020-11,6.5,14.7,1014.2,1024.3,7,70,45.1,.9,3.8,2.6,171.6,55.71,,7.8
278,의성,2020-12,-2.2,6.3,1015.2,1025.7,3.4,64,1.4,1,3.1,1.3,193.6,64.15,,-1.2
278,의성,2021-01,-2.9,5.1,1013.6,1024.1,3.5,65,8.6,1.1,3.6,2.1,187.7,60.43,,-1.8
278,의성,2021-02,1.9,10.5,1010.3,1020.5,4.2,59,14.6,1.4,3.3,1.8,195.4,64.15,,2.2
278,의성,2021-03,8,15.6,1009.1,1019.1,7,69,100.4,1.1,5,2.9,174.8,47.09,,9.7
278,의성,2021-04,12.7,20.8,1008.1,1017.8,8,59,72.4,1.3,4.9,2.8,208.9,53.03,,16.3
278,의성,2021-05,16.2,23.3,999,1008.5,13.3,75,121.2,1.1,5.9,3.7,178.4,40.78,,19.5
278,의성,2021-06,21.7,28.2,997.9,1007.3,19.3,77,62.6,.9,6.4,3.4,176.1,40.23,,25.9
278,의성,2021-07,25.8,32.4,998.6,1007.8,25.9,80,134.5,.9,6.5,2.8,211,47.38,,31.2
278,의성,2021-08,24.5,29.9,998.7,1008,25.8,86,220.9,.8,7.5,4.9,111,26.49,,28.4
278,의성,2021-09,20.5,26.2,1004,1013.4,20,85,125.9,.8,6.6,4.6,100.5,26.97,,23.8
278,의성,2021-10,13.8,21.7,1011,1020.8,13.7,84,54.2,.7,5.4,3.6,168.2,48.17,,18.1
278,의성,2021-11,6.2,14.9,1009.2,1019.2,7.3,77,46.3,1,3.7,1.7,177.9,57.76,,8
278,의성,2021-12,.1,8.1,1013.7,1024,4.3,67,.1,1.3,2.9,1.6,190,62.96,,1.2
278,의성,2022-01,-2.7,5.7,1013.5,1024,2.9,58,.5,.9,3.1,1.6,208.7,67.28,,-1.1
278,의성,2022-02,-1.2,6.7,1014.2,1024.6,2.7,50,.3,1.6,2.9,1.3,218.7,71.87,,1.4
279,구미,2018-01,-1.3,3.9,1017.5,1023.7,3.3,57,19,1.5,,,181.5,58.36,,-.9
279,구미,2018-02,.7,6.9,1016.8,1023.1,2.8,43,32.3,1.5,,,184.3,60.55,,1.4
279,구미,2018-03,8.9,15.6,1014.3,1020.3,7.6,68,131.4,1.3,,,180.5,52.05,,10
279,구미,2018-04,14.5,21.2,1009.9,1015.7,9.6,62,120.8,1.3,,,232.9,59.19,,16.9
279,구미,2018-05,19.1,24.9,1005.9,1011.6,15.8,73,109.1,1.3,,,219.4,50.23,,22.7
279,구미,2018-06,23.4,28.7,1002.5,1008,19.6,70,150.4,1.1,,,197.3,45.12,,28.1
279,구미,2018-07,27.5,32.5,1003.3,1008.8,29.5,82,262.8,1,,,242,54.42,,33.2
279,구미,2018-08,27.7,32.9,1002.3,1007.8,28.6,79,258.2,1.1,6,2.8,209.8,50.1,,33.2
279,구미,2018-09,20.3,25.3,1008.1,1013.7,20.2,86,129.5,.8,6.3,3.5,145.4,39.01,,23.9
279,구미,2018-10,13.1,19.2,1013,1018.9,11.9,80,158.5,.9,4.2,2.4,203.1,58.05,,16.3
279,구미,2018-11,7.7,14.3,1017.7,1023.7,8.1,77,15.2,.6,4.3,2.4,155.2,50.32,,8.6
279,구미,2018-12,1.2,6.3,1020.8,1027,4.6,63,22.9,1.1,4.4,2.6,159.1,52.61,,1.2
279,구미,2019-01,1,6.5,1019.4,1025.6,3.5,55,6,1.3,3.6,2.3,186.8,60.1,,.2
279,구미,2019-02,3.4,9,1017.7,1023.8,4.4,56,23.3,1.3,5.4,3.2,178.2,58.56,,3.8
